ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_fetched_date,data_stale_days,_fundamentals_neutralized,data_anomaly
DB1.DE,Deutsche Börse AG,Financial Services,Financial Data & Stock Exchanges,Germany,EUR,44178900942.48642,7.420338500000003,6.721842000000001,3.1159,1.8449303624999993,5.8600483,6.467,6.91725,0.04148500649999999,-0.007952500899999996,0.037924999999999986,0.07233752,0.4383750249999999,0.024000000000000007,-0.015000000000000013,0.114,6.6200000000000045,-0.6035000000000001,,,2875000064.0,7120999936.0,48755027968.0,1.73,0.35650003,4.2,1.87,4.2,1778716800.0,0.275,280.90455602594767,196.67251329895487,242.60000610351562,287.5,1.75,12.0,,,0.0,0.67217004,False,False,,0.5,509054.0,377310.0,0.78,3.08,3.34,,,-6.4,0.2424,31.6,-1.8,,False,0.26358454306404044,,0.684,Europe,True,,66.52151076788519,44.622093023255815,48.09281711080234,67.99750426095804,62.61808367071525,67.60471204188482,,50.0,,50.0,58.0167039166042,standard,85,105540653,False,3,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,-0.2,-0.030935993418097496,9.5,0.875,2026-06-05,0,True,
4063.T,"Shin-Etsu Chemical Co., Ltd.",Basic Materials,Chemicals,Japan,JPY,14494211290236.0,6.691808,-0.3059247499999982,2.1665,1.415797075,5.6310744,4.907,1.1595000000000004,0.026324996999999968,0.036930002499999795,0.1020725,0.10897250325000007,0.06537503499999991,-0.075,-0.48,-0.112,-12.954999999999997,3.7761250000000004,4.188,191451117568.0,1667094937600.0,243294994432.0,12630288760832.0,1.42,0.41979998,106.0,2.04,53.0,1774828800.0,1.068,7930.0,4196.224482642085,7806.0,7306.875,1.4375,16.0,,,0.00942,0.56165004,False,False,,0.5,9149690.0,8798640.0,0.68,,,,,,0.4486,64.7,,,True,0.8713948004194638,,0.618,Japan,True,76.76179971739639,71.14334268880583,,22.264500868097592,52.55680675280788,6.882591093117409,67.60471204188482,71.19476268412438,50.0,,50.0,57.99138417405768,standard,86,428422896,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.1,0.0020766418892890215,58.7,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,United States,USD,130909581994.32373,0.8496559999999995,14.458247999999998,108.1447,-2.2696349624999996,13.962031,18.116,3.624999999999997,-0.03605999699999999,-0.011312496749999998,0.13506124974999992,0.010392517500000018,0.27403251500000003,0.02600000000000001,0.4165,0.656,-28.906500000000005,-0.17949999999999988,0.317,3755008640.0,871209984.0,35310190592.0,169857597440.0,3.05,1.0302,4.28,2.75,1.07,1781568000.0,1.35,147.92999267578125,100.89200713526365,140.41000366210938,151.7,2.0,20.0,3.7,0.0154,0.00263,0.98136,False,False,,0.455,3474282.0,3402860.0,0.24,2.35,8.62,,,-0.89,0.2017,62.1,3.75,,False,0.17539347957564194,,0.668,US,True,76.24162608898963,56.96053002827855,59.5203488372093,63.961641760734125,49.689642939431735,39.54116059379217,29.581151832460733,77.9050736497545,50.0,82.37082066869301,45.5,57.98566575415046,standard,87,477795585,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.1,-0.009969355538487434,36.8,0.875,2026-06-05,0,True,
ADSK,"Autodesk, Inc.",Technology,Software - Application,United States,USD,49969635874.897,-6.237257999999997,-9.321060000000003,0.9157,7.6467385125000025,6.6564054,6.625,1.0449999999999986,0.3195000005,0.042419995,0.08295626174999995,0.1569975025,0.4423725150000001,0.04999999999999999,2.103,2.23,37.745,-0.9754999999999998,0.669,1961698176.0,2924000000.0,2724000000.0,49735258112.0,,0.0,,0.48,0.015,1111449600.0,1.322,329.0899963378906,214.10000610351562,236.66000366210938,319.26718,1.36364,32.0,3.35,0.0313,0.00215,0.97258,False,False,,0.5,2089225.0,2960900.0,0.44,-7.76,-11.2,,,-24.51,0.3801,46.5,-2.71,,False,0.34235518952245375,,0.919,US,True,90.10185928779822,85.41619518055275,10.029069767441861,81.54934887375934,31.63929193835747,60.59379217273953,12.172774869109947,89.85270049099836,50.0,57.29483282674772,50.0,57.95780046161699,standard,88,700726605,False,7,STARK,8,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.4,0.04922439903020859,84.9,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
CTT.ST,CTT Systems AB (publ),Industrials,Aerospace & Defense,Sweden,SEK,1734396020.0,15.442268999999992,-7.551569749999999,0.8,1.9794971500000007,6.2321095,6.332,8.91675,-0.02260001000000003,0.037134999,0.06399000399999999,-0.07015750750000002,0.24148,0.161,0.7390000000000001,0.811,-46.48875000000001,1.0990000000000002,1.226,-975725000.0,15600000.0,36400000.0,1762331008.0,1.73,1.6163001,2.4,1.6,2.4,1778198400.0,0.132,264.617919921875,112.4000015258789,140.0,,,,,,0.23466,0.61774,False,False,,0.5,22610.0,29723.0,0.06221693406002917,19.24,3.36,-18.84,,-0.4709353015799792,0.5271452260613098,75.64766829137167,0.10006546685860873,-0.1762890346011473,True,0.8985893096270151,,0.5,Nordic,True,,59.82476081720826,47.508173560565716,69.19459128059616,64.49643475833282,97.0310391363023,29.581151832460733,,50.0,,50.0,57.93165117629586,standard,89,439686,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.2,0.04486054927110672,82.8,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,220770179870.1481,19.414187000000005,13.484827999999993,2.195,7.538830512500001,22.736607,21.465,26.982,0.13074998050000003,0.07275999999999999,0.27124625175,0.28914748250000005,0.15340251500000002,0.21699999999999997,0.03900000000000001,0.257,,1.0185000000000004,2.176,3262935680.0,12353200128.0,0.0,208422797312.0,,0.0,,,,,1.673,179.8000030517578,85.58000183105469,175.3300018310547,188.19922,1.27586,27.0,1.82,0.02,0.1727,0.72815,False,False,,0.5,8967106.0,10111080.0,0.48,8.95,12.58,,,-13.11,0.5719,59.6,1.41,,True,1.0456279481004014,,0.941,US,True,56.794939565522355,86.34902003925843,43.02325581395349,71.50726748271309,33.93661440408835,31.17408906882591,12.172774869109947,71.68576104746317,50.0,75.07598784194529,50.0,57.86115479357751,standard,90,1772775675,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.4,-0.002481816103681922,52.1,0.75,2026-06-05,0,True,
6871.T,"Micronics Japan Co., Ltd.",Technology,Semiconductor Equipment & Materials,Japan,JPY,558204883200.0,11.457076500000003,35.630078999999995,,2.3788630499999996,7.249979,7.073,3.3024999999999993,0.13075499249999994,0.0747199989999998,0.11032749400000001,0.10092499275000008,0.19189498499999996,0.124,0.7979999999999999,1.014,-6.176999999999998,-0.3328749999999998,1.092,,13397000192.0,1300999936.0,544558317568.0,0.66,0.3049,95.0,2.5,95.0,1766966400.0,1.621,17890.0,3513.9864468232045,14400.0,9900.0,,2.0,,,0.18466,0.41752,False,False,,0.5,992010.0,1154500.0,0.8,,,,,,0.7549,41.8,,,False,0.3489342980737827,,0.5,Japan,True,,80.84401757386263,,68.62809731441634,16.18527065725038,22.53711201079622,67.60471204188482,,50.0,,50.0,57.836741680842024,standard,92,103701492,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.7,0.1467079073190689,96.3,0.875,2026-06-05,0,True,
CPG.L,Compass Group PLC,Consumer Cyclical,Restaurants,United Kingdom,USD,690753522309.4637,5.1242065,5.555021499999999,1.6336,3.74891995,1.1313208,1.306,4.5425,0.11496501,0.004206249374999995,-0.050432488000000074,-0.11145124024999997,0.32272497,0.03899999999999999,0.048,0.163,25.227000000000004,-0.6705000000000002,0.622,1328262528.0,523000000.0,9130999808.0,63321870336.0,2.13,0.5592,0.69,2.93,0.255,1781740800.0,0.651,420.0491124523469,242.27800369262695,406.25081822994616,38.2777,1.8,20.0,,,0.00121,0.7566,False,False,,0.5,4051660.0,3787283.0,0.61,12.04,42.28,,,-1.5,0.6629,56.2,13.31,,False,0.7163958970762815,,0.5,UK,True,74.32164967317604,54.19673131246642,72.09302325581396,46.89373980064626,39.62067711344367,20.917678812415655,67.60471204188482,76.759410801964,50.0,,50.0,57.79977831101896,standard,93,1538586818,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.8,-0.055254023522138596,2.1,0.875,2026-06-05,0,True,
OR.PA,L'Oréal S.A.,Consumer Defensive,Household & Personal Products,France,EUR,201316986485.88528,11.873474000000009,10.630385000000004,3.1946,2.3048752625000004,4.569985,4.638,8.50075,-0.018547498500000006,0.032137502,0.06463750249999994,0.07065499100000001,0.369245025,-0.025999999999999995,-0.029,0.002,-55.34674999999999,0.4819999999999999,1.058,5325588800.0,9864999936.0,11916000256.0,204325306368.0,1.9,0.6119,7.2,1.52,7.2,1777420800.0,0.896,400.48242186158393,332.3214587819333,377.1499938964844,408.41666,2.04,24.0,,,0.57106,0.16530001,False,False,,0.5,481788.0,505477.0,0.58,3.44,3.23,,,-5.02,0.2862,66.7,4.45,,True,0.7363667571450664,,0.5,Europe,True,71.7531081314615,69.86404652824687,46.51162790697674,32.354013282942276,60.802286045879406,32.79352226720648,67.60471204188482,81.34206219312603,50.0,,50.0,57.7987982860845,standard,94,219809348,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.6,-0.0073240590281784534,43.2,0.875,2026-06-05,0,True,
SOBI.ST,Swedish Orphan Biovitrum AB (publ),Healthcare,Drug Manufacturers - Specialty & Generic,Sweden,SEK,149820140096.54303,143.541112,11.658184999999996,0.3265,0.047599750000000274,5.1950192,5.821,-1.1507500000000004,-0.11827000200000001,0.0050550000000000005,-0.07199999900000001,0.05485999999999999,0.35202,0.033,0.389,0.506,3.0467499999999994,-1.43425,0.471,3137749952.0,940000000.0,19061000192.0,168569651200.0,,0.0,,,,,0.262,451.79998779296875,261.20001220703125,433.20001220703125,471.66666,1.69231,12.0,,,0.10054,0.74173,False,False,,0.5,417063.0,509471.0,1.18,0.54,17.16,,,-0.13,0.2971,60.8,6.35,,False,0.1329652012098253,,0.773,Nordic,True,,49.56958189493323,79.46947674418604,66.62498393368787,61.59334776295131,36.97705802968961,12.172774869109947,74.79541734860884,50.0,,50.0,57.69971338243554,standard,95,23320077,False,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-2.3,0.01481071300804615,69.2,0.875,2026-06-05,0,True,
LUN.TO,Lundin Mining Corporation,Basic Materials,Copper,Canada,CAD,37722208493.49537,-8.421070500000004,6.343292500000005,0.93,0.5143361500000001,8.788138,9.098,5.017999999999999,0.10106999199999998,0.032588752375,0.23341249800000002,0.291711238,0.129185,0.17200000000000001,0.865,1.264,-32.30812499999999,-0.20799999999999996,1.208,1148804224.0,565400000.0,511200000.0,39051116544.0,0.25,0.0571,0.11,3.02,0.028,1780617600.0,1.977,45.698474260360534,12.816575110992472,44.099998474121094,40.053524,2.28,25.0,2.51,,0.20881,0.51703,False,False,,0.5,2742522.0,2051850.0,0.96,6.2,8.8,,,-13.59,0.6178,49.1,1.33,,True,0.9933621140947468,,0.838,Canada,True,78.01542121153591,82.01630010004021,39.861918604651166,81.75588802189651,18.881041984393153,65.9919028340081,67.60471204188482,83.63338788870703,50.0,,50.0,57.6611603142603,commodity,96,65130122,False,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,7.7,-0.0018850165652111173,53.1,0.875,2026-06-05,0,True,
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,United States,USD,158387068447.28296,-12.639125999999997,-5.0471037500000016,2.1441,0.8093111875000001,5.3264422,5.739,-4.997000000000002,0.27351500800000006,0.06449500000000001,0.18402624474999993,0.203435005,0.31171246500000005,-0.034,0.44100000000000006,0.537,38.048500000000004,-0.1592499999999999,1.536,6834823296.0,9816999936.0,22173999104.0,170660069376.0,2.57,0.43400002,3.28,3.62,0.82,1781481600.0,0.332,156.4017727554144,102.47692693849802,127.56999969482422,157.82759,1.64516,29.0,3.82,0.0187,0.00123,0.92173,False,False,,0.5,6127944.0,7037350.0,0.5,-2.71,-10.54,,,-15.81,0.2634,52.1,-2.81,,True,-0.029214428943829602,,0.921,US,True,,88.3961719843148,15.188953488372093,65.48707223203074,64.07991990237373,35.76248313090418,67.60471204188482,90.18003273322422,50.0,77.05167173252279,50.0,57.65151399735474,standard,97,897754737,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.2,-0.017527198418974876,23.6,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
INVE-A.ST,Investor AB (publ),Financial Services,Asset Management,Sweden,SEK,469032397270.4795,-7.405384000000003,,4.91,-1.7486597,4.5053954,4.896,-4.61225,0.059124999999999955,0.09534499600000002,0.5141175015000001,0.3093950125,0.43297004000000006,3.512,,,-40.187250000000006,1.6759999999999997,2.737,125135376064.0,28041000960.0,122116997120.0,1252435951616.0,1.48,0.0836,5.6,1.75,1.6,1793923200.0,0.783,383.20001220703125,267.6073830755457,376.20001220703125,380.0,,1.0,,,0.49436,0.2969,False,False,,0.5,391117.0,319409.0,0.98,2.85,5.71,,,-1.73,0.1947,67.7,2.96,,True,0.7037069123656179,,0.5,Nordic,True,,90.20523897368011,55.23255813953488,64.26765732471,78.07328829998501,23.616734143049932,67.60471204188482,97.70867430441899,50.0,,50.0,57.58794630431969,holding,98,12696617,False,8,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.3,-0.01330786943435669,30.5,0.875,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;
D05.SI,DBS Group Holdings Ltd,Financial Services,Banks - Regional,Singapore,SGD,184588145959.82385,2.875244000000002,1.9422484999999998,3.6025,0.8472350000000002,8.282324,13.313,,,,0.0,0.06146251000000002,0.0,-0.028999999999999998,,0.011,,,,,70002999296.0,183164993536.0,296715878400.0,5.01,0.79800004,3.24,4.55,0.81,1778457600.0,0.267,65.19000244140625,40.656901152036056,65.05000305175781,60.54938,2.0625,16.0,,,0.006,0.54134,False,False,,0.5,5436146.0,5330896.0,0.93,,,,,,0.1454,75.7,,,True,0.9918664201008359,,0.686,Singapore,True,,56.09536662168241,,37.555481666817734,94.64363431555772,34.14304993252362,67.60471204188482,,50.0,,50.0,57.567263281068215,standard,99,268698934,False,0,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.5,0.0005480503896251321,56.4,0.625,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;
TXN,Texas Instruments Incorporated,Technology,Semiconductors,United States,USD,280417786319.10754,11.833413,6.8119979999999964,1.3992,7.881724512500002,15.208688,15.694,11.188000000000002,0.1390100005,0.05077999999999999,0.17915625174999997,0.2399975225,0.09125251499999999,0.05199999999999999,0.10200000000000001,0.31,36.067,2.6455,2.827,-31051776.0,5103000064.0,14049999872.0,289364803584.0,1.84,0.9504,5.68,2.71,1.42,1777939200.0,1.298,331.510009765625,150.9724502444009,308.1199951171875,290.33334,2.24324,33.0,2.11,0.0223,0.00279,0.92552,False,False,,0.5,7400271.0,8639000.0,0.47,1.33,48.07,,,-11.03,0.4542,43.5,10.21,,False,0.6435553096363285,,0.588,US,True,45.91642862225656,82.18385670337636,57.04941860465116,56.805017272102845,49.70877616195236,28.475033738191634,67.60471204188482,47.62684124386252,50.0,70.51671732522796,50.0,57.46371438748541,standard,100,2661848638,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.6,0.02198738604784012,72.9,0.875,2026-06-05,0,True,
KXS.TO,Kinaxis Inc.,Technology,Software - Application,Canada,CAD,4647959389.248657,0.07508199999999832,0.09939025000000079,,1.9479635249999991,8.002546,7.521,19.366,0.05790999249999998,0.021398747875,0.043487502,0.11078373749999999,0.26253497000000003,0.11299999999999999,0.68,0.849,-19.331124999999997,-0.17799999999999983,1.625,-466477760.0,327628000.0,47662000.0,4367993344.0,,0.0,,,,,0.718,212.4499969482422,117.22000122070312,170.1300048828125,204.4671,1.7,10.0,3.31,,0.00224,0.62209,False,False,,0.5,132706.0,126800.0,0.41,9.51,16.61,,,-7.28,0.4325,74.7,15.18,,True,1.0826542505910364,,1.0,Canada,True,16.29774018765693,73.3351068424053,53.19767441860465,83.79450896399959,45.33856081025893,93.38731443994602,12.172774869109947,10.638297872340425,50.0,,50.0,57.43627396688764,standard,101,15527369,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.1,0.019681908190250397,72.0,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
6954.T,Fanuc Corporation,Industrials,Specialty Industrial Machinery,Japan,JPY,7441939428275.0,16.361545500000002,18.953219499999996,4.0235,0.8406787250000002,8.675298,7.402,11.753,-0.022670010000000018,0.0159350019999998,0.1168175,0.15130498775000006,0.10608500499999995,0.045,0.038000000000000006,0.11,,5.171624999999999,5.14,121556498432.0,753871028224.0,0.0,6349679755264.0,1.41,0.6,107.09,2.1,55.76,1774828800.0,0.919,8880.0,3571.371976260481,7975.0,7379.5,2.33333,20.0,,,0.0072899996,0.53554,False,False,,0.5,6476776.0,7006590.0,0.85,,,,,,0.5451,47.6,,,False,0.5833880250766789,,0.75,Japan,True,64.51139055209359,66.67276454363811,,54.214411219595064,54.50039681523771,9.851551956815115,67.60471204188482,75.12274959083469,50.0,,50.0,57.422161621298045,standard,102,348550711,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.6,0.24198420345783234,98.7,0.75,2026-06-05,0,True,
INVE-B.ST,Investor AB (publ),Financial Services,Asset Management,Sweden,SEK,691993932872.5192,-7.329665100000003,11.071862749999998,5.08,-1.7341943999999998,4.5611124,4.951,-4.54225,0.059124999999999955,0.09534499600000002,0.5141175015000001,0.3093950125,0.43297004000000006,3.512,,,-40.187250000000006,1.6759999999999997,2.737,125135376064.0,28041000960.0,122116997120.0,1266528944128.0,1.46,0.0836,5.6,1.78,1.6,1793923200.0,0.783,387.8500061035156,267.7573998140343,380.8500061035156,375.6,,5.0,,,0.00254,0.50046,False,False,,0.5,3345879.0,3238651.0,0.61,2.51,5.94,,,-1.83,0.1992,66.0,3.08,,True,0.706980765209145,,0.5,Nordic,True,,90.20523897368011,55.30523255813954,64.26765732471,77.71389926135068,20.78272604588394,67.60471204188482,97.54500818330605,50.0,,50.0,57.40274394452499,holding,103,130328733,False,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.3,-0.021898683160543442,17.4,0.875,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,90521402203.82602,0.3649285000000013,4.148620999999995,4.5228,-1.7794904625,13.423422,13.644,7.386499999999998,-0.012409991999999988,-0.011334999999999998,0.3800637452500001,0.3336300175,0.518032515,0.08299999999999999,0.07599999999999998,0.207,-50.956500000000005,-0.8069999999999998,0.021,1930935680.0,2515399936.0,3742200064.0,92008685568.0,2.08,0.95559996,5.2,3.49,7.45,1780963200.0,0.26,321.47490946799377,244.55999755859375,250.52999877929688,306.46667,2.6875,15.0,2.01,0.0147,0.00427,0.92596,False,False,,0.5,2527842.0,3744980.0,0.39,-10.33,-17.46,,,-19.33,0.2375,20.8,-10.69,,False,-0.14000561868953207,,0.677,US,True,69.87099856665074,73.86752444863475,8.502906976744185,57.9914917499657,60.10720716437416,46.963562753036435,67.60471204188482,76.92307692307693,50.0,83.28267477203647,50.0,57.3923206694604,standard,104,938229835,False,6,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.0,0.0012401717249304056,57.4,0.875,2026-06-05,0,True,
