ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
BEN,"Franklin Resources, Inc.",Financial Services,Asset Management,United States,USD,16280232245.81483,6.338611999999998,-1.2997839999999998,0.3872,-1.2965542500000002,1.8029649,2.174,2.434000000000001,-0.06969749499999998,0.006449999999999997,-0.170932505,-0.19803494500000002,-0.07978002000000001,0.025999999999999995,0.737,0.771,-43.762,4.6195,1.349,-1058575008.0,2571500032.0,3430400000.0,19630632960.0,4.21,0.9924,1.32,4.8,0.33,1782691200.0,1.593,32.470001220703125,20.524305797111086,31.329999923706055,30.86364,2.81818,11.0,3.73,0.051,0.48501,0.51410997,False,False,,0.808,5024641.0,3779780.0,0.8666192689449621,0.55,21.14,40.04,,-0.035109370315335786,0.276147254577427,46.3126816272678,0.09884134838771996,0.2544747734786903,False,0.47438506562505905,,0.838,US,True,True,36.723986556388795,26.921507632737843,85.68194680249009,74.87845182885758,56.48267619726963,73.91673746813933,66.98584512905911,20.22022022022022,50.0,43.155893536121674,90.80000000000001,46.89120635362177,holding,555,118420507,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.5,-0.014666691422462463,40.6
IOT,Samsara Inc.,Technology,Software - Infrastructure,United States,USD,12972899793.588009,312.36443825000003,17.483719999999998,,8.262024725,11.717537,11.275,32073.839,-0.10111999699999998,-0.06658000010000001,-0.07448,-0.12316000000000002,0.30970000000000003,0.17099999999999999,,,-45.494,-0.05800000000000005,1.194,-574346256.0,804318976.0,69020000.0,19512590336.0,,0.0,,,,,1.339,47.470001220703125,23.3799991607666,34.79999923706055,44.78,1.59091,20.0,7.28,0.1258,0.03896,1.02489,False,False,,0.492,6813823.0,6364020.0,2.621148567167614,20.33,-1.58,-10.79,,-0.2669054488693967,0.5805217196155524,65.05746763564343,0.13729204428546993,0.018839730378215735,True,0.7336783523631326,,1.0,US,True,True,20.375235570766293,29.297786000956773,31.097906055461234,91.02093931364529,25.143047894516688,76.89039932030586,11.823480432972524,28.628628628628626,50.0,15.96958174904943,49.2,38.863691740809564,standard,822,221467891,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.6,-0.003541759680956602,61.7
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,United States,USD,120759997577.67773,-6.169088499999997,-3.0379949999999987,1.1076,11.735229499999999,1.6078609,1.858,0.4079999999999995,0.523514995,0.017094999000000003,-0.040639999999999996,-0.02660999600000001,-0.35428000000000004,-0.06,-0.187,-0.131,200.47150000000002,-0.25025,0.91,3170687488.0,1894000000.0,20696999936.0,139562991616.0,2.63,0.65379995,13.8,2.63,3.45,1780272000.0,0.106,687.4992440281471,399.33920826168827,523.760009765625,625.1579,2.61905,19.0,1.6,0.013200001,0.0010800001,0.76031995,False,False,,0.739,1479719.0,1298240.0,0.7508063677036729,2.51,-21.52,18.61,,-0.23816642081401096,0.2666634786644968,57.931060333976085,-0.04823110960215349,-0.008642707014122952,True,0.6297685843754298,,0.325,US,True,True,80.42774618193613,48.83283523525206,35.14431239388795,20.778096008266754,52.517005546354525,35.6839422259983,66.98584512905911,74.27427427427428,50.0,88.78326996197718,73.9,38.851350645437975,standard,823,679966195,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,3.4,0.004118326120078564,70.3
APPF,"AppFolio, Inc.",Technology,Software - Application,United States,USD,4011385960.184326,4.112058249999999,-1.1638080000000013,7.45,6.587539724999999,5.9304247,5.815,12.374999999999996,0.181210005,0.12206001,0.04497000000000001,0.05534999999999998,0.18415003000000002,0.06999999999999998,0.16,0.352,-42.208000000000006,1.8440000000000003,2.944,-638825248.0,151652992.0,36979000.0,5788079616.0,,0.0,,,,,0.793,326.0400085449219,142.72999572753906,166.94000244140625,229.25,,8.0,7.73,0.113400005,0.04968,0.91810995,False,False,,0.686,362128.0,427130.0,1.0548636461241143,-0.14,-12.67,-29.39,,-0.48797694127650226,0.43313631743597913,62.68730810613057,0.03937471476780452,-0.20934435158696196,True,0.6700007581623943,,0.727,US,True,True,17.86110132478847,79.52727279014489,10.15846066779853,68.45904135179455,54.87866516757189,90.82412914188616,11.823480432972524,10.91091091091091,50.0,19.20152091254753,68.60000000000001,46.56978450877942,standard,569,71305083,False,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-4.2,-0.020830636844038963,29.0
MET,"MetLife, Inc.",Financial Services,Insurance - Life,United States,USD,54363972083.18075,-1.2350580000000022,-4.192082400000001,0.4476,-0.6417569500000001,0.7007112,0.989,4.353,-0.006597494999999981,-0.015060000000000004,-0.20552250500000002,-0.27122496500000004,-0.21579001000000003,-0.034,0.22399999999999998,0.254,110.786,0.3614999999999997,1.754,-18246187264.0,27634999296.0,49491001344.0,76696977408.0,2.81,0.4391,2.37,2.95,0.593,1778544000.0,0.783,85.29000091552734,66.81799154145124,84.48999786376953,92.0,1.88889,16.0,3.74,0.0189,0.16420001,0.78344,False,False,,0.419,3543693.0,3652660.0,1.0068834233061648,6.21,18.53,10.63,,-0.009379798841251619,0.23123792934232415,65.20332619320507,0.08939018178770675,0.09856531913047917,False,0.834609411282135,,0.692,US,True,True,22.3303191459616,20.879655379021727,78.93322014714205,57.275229704264255,55.35542728866878,50.80713678844519,66.98584512905911,5.005005005005005,50.0,80.79847908745246,41.9,38.4807368607887,standard,832,308613236,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.3,-0.015043224208056927,40.1
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,119045672492.98096,-7.205277000000002,0.7186390000000005,31.3106,1.0795079499999995,1.3313837,1.401,-0.27999999999999936,0.242292505,0.05976,-0.12290250500000001,-0.20648496500000002,-0.26771999,0.025999999999999995,-0.037000000000000005,0.098,-41.059000000000005,-1.4235000000000002,0.242,14685187840.0,2288000000.0,8385999872.0,125314326528.0,6.81,0.70699996,13.9,1.93,0.1,1782950400.0,0.27,266.6419745958186,187.86426104094096,204.02000427246094,231.19048,2.6,21.0,2.65,0.012,0.0024899999,0.90356004,False,False,,0.481,2979628.0,3826710.0,0.84353055476984,3.67,-3.07,-4.44,,-0.2348541350936264,0.2273515936352315,55.459414115444815,0.02553169011964984,-0.028326130925304116,True,0.9211411351080446,,0.653,US,True,True,,43.16510172908516,34.394453876627054,50.83263256994996,56.753446888477164,35.853865760407814,66.98584512905911,97.5975975975976,50.0,90.11406844106465,48.1,46.38989479311445,standard,574,780725391,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.3,-0.033513009548187256,11.8
FFH.TO,Fairfax Financial Holdings Limited,Financial Services,Insurance - Property & Casualty,Canada,CAD,42362334277.5625,-9.160157000000002,-2.235950999999999,0.28,-0.8397261500000003,1.1872697,1.504,-0.7509999999999994,0.05080751,0.026680000000000002,-0.11341250500000001,-0.22660496500000002,0.041669979999999995,-0.139,-0.406,-0.264,-3.862499999999997,0.8429999999999997,0.771,1579399872.0,6691800064.0,14048799744.0,58032394240.0,0.94,0.074200004,20.77,1.42,20.817,1768435200.0,0.45,2678.1534874492927,2066.159912109375,2220.7099609375,2783.5825,2.83333,6.0,1.93,,0.02568,0.34424,False,False,,0.5,72607.0,80190.0,0.39087947882736157,0.24,0.29,-5.55,,-0.17080556758808763,0.2269993446721463,56.560682340290334,-0.03359087943787975,-0.05564489286675989,True,0.6066432720762606,,1.0,Canada,True,True,,44.903667805284904,41.624221844934915,32.77538873336207,77.84212993988145,55.225148683092605,66.98584512905911,78.77877877877879,50.0,,50.0,46.35482684266703,standard,575,127810758,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-4.3,-0.009062349796295166,52.6
SMHN.DE,SUSS MicroTec SE,Technology,Semiconductor Equipment & Materials,Germany,EUR,1720398420.0,0.3207852500000019,6.712142999999999,4.2,0.7759129249999996,3.7013814,3.545,15.163999999999998,-0.019864999999999994,0.001340000000000001,0.0013599959999999883,-0.066940007,-0.027729979999999987,-0.441,-1.064,-0.852,-28.313999999999993,1.4794999999999998,1.519,-564517948.0,121613000.0,48879000.0,1647664384.0,0.04,0.1017,0.04,,0.04,1780531200.0,2.267,100.8587958845977,23.990199211608104,90.0,97.9375,1.75,8.0,,,0.076469995,0.75328004,False,False,,0.5,139413.0,87138.0,1.0105656418900917,1.74,63.11,162.5,129.57,-0.10766335042332154,0.6686897070268357,51.40468677230732,0.19949371101173008,0.8644152993092269,False,0.4820981936300635,,0.499,Europe,True,True,10.242421192141862,43.28911249340084,89.05497967321381,6.401852844890135,31.402588255335132,94.81733220050977,23.896752706078267,2.1021021021021022,50.0,,50.0,38.333061040008886,standard,834,9040253,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-5.6,0.13840855658054352,97.8
XVIVO.ST,Xvivo Perfusion AB (publ),Healthcare,Medical Devices,Sweden,SEK,8744253064.257507,96.34096249999999,32.035137000000006,,1.3097044000000002,10.478033,10.256,47.577999999999996,-0.09028499499999998,-0.034649999,0.004589995000000006,-0.03143249999999999,0.30477999999999994,0.01999999999999999,,,-34.5615,2.342,3.102,-944581168.0,308143008.0,122682000.0,8558791680.0,,0.0,,,,,1.436,322.3999938964844,160.0,277.6000061035156,350.0,1.25,5.0,,,0.07848,0.62162995,False,False,,0.5,103765.0,63466.0,0.6545071537686012,-1.14,51.2,48.53,,-0.13895778114485036,0.5787656808771345,44.80520027406369,0.018087950532172936,0.3521642950500703,False,0.26045384392789095,,0.334,Nordic,True,True,10.72446748424402,41.93086072695913,79.40011318619128,35.71457761243369,38.195433386021236,82.8377230246389,11.823480432972524,11.01101101101101,50.0,,50.0,46.319397068949776,standard,578,1862365,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,3.4,0.04841044172644615,90.6
CARL-B.CO,Carlsberg A/S,Consumer Defensive,Beverages - Brewers,Denmark,DKK,80452295574.0,-2.239269000000002,-3.1246005000000006,3.59,0.6733573500000003,1.2120162,1.929,-4.126000000000001,0.0432375,-0.006770000000000002,0.015690000000000003,0.035269999999999996,0.025260000000000005,,,,149.89975,-0.6162500000000002,0.426,4747907456.0,9585000448.0,70623002624.0,171894587392.0,3.55,0.6013,29.0,2.87,29.0,1773705600.0,0.641,981.8151245117188,713.2911525331018,817.0,1047.0,1.78261,22.0,,,0.06729,0.53266996,False,False,,0.5,231892.0,268590.0,0.6891743786951777,-6.84,-14.15,7.65,,-0.16786777917450135,0.22731919714885107,42.642316424219736,-0.023096529752485884,0.010887201498809063,False,0.019994542100559155,,0.5,Nordic,True,True,,56.924135352659164,37.37973967176004,31.76519567027477,43.67515034161165,43.07561597281224,66.98584512905911,79.17917917917919,50.0,,50.0,38.310616730413635,standard,835,33835177,False,3,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.7,-0.018274446949362755,33.5
HNR1.DE,Hannover Rück SE,Financial Services,Insurance - Reinsurance,Germany,EUR,27399668476.766754,-2.5873349999999995,-0.09387200000000018,2.1594,0.62532895,1.1275399,1.022,-1.2800000000000011,0.08958750999999998,0.03639,-0.09370250900000002,-0.243094979,-0.15253999000000001,-0.28900000000000003,0.345,0.479,-32.955,-1.4030000000000002,0.156,3154023616.0,7716299776.0,4143300096.0,24844181504.0,5.5,0.294,12.5,2.66,12.5,1778112000.0,0.133,271.89032407656606,221.8152814172551,227.1999969482422,285.86667,2.33333,15.0,,,0.50200003,0.28426,False,False,,0.5,183623.0,191082.0,0.0,-8.24,-5.3,-7.14,-16.03,-0.16436895016440078,0.20038813283137016,30.319156059582298,-0.0809723722764033,-0.06038580097985646,False,0.1939732071216336,,0.666,Europe,True,True,,42.1089797756726,33.359390819457644,51.432766409561765,62.17792393720117,63.2965165675446,66.98584512905911,97.7977977977978,50.0,,50.0,46.25678246262058,standard,580,50044760,False,6,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-2.9,-0.010192641988396645,50.4
ENEL.MI,Enel SpA,Utilities,Utilities - Diversified,Italy,EUR,95640410479.0339,8.437807000000001,-2.2724944999999988,0.88,2.54805933,1.227607,2.317,-2.2300000000000013,0.017839984999999968,0.02853,-0.03986500200000001,-0.009419999999999984,0.009689999999999976,-0.14400000000000002,-0.11299999999999999,-0.073,-8.9255,0.017249999999999988,0.415,1061523520.0,4696999936.0,70528999424.0,180486209536.0,5.4,1.2763,0.52,6.15,0.26,1784505600.0,0.904,10.3100004196167,7.37369691378631,9.637999534606934,10.21591,2.34783,22.0,,,0.236,0.3176,False,False,,0.5,25402375.0,22717598.0,0.7615144579653151,-0.12,1.86,10.89,27.4,-0.06517952062651311,0.19218292391243919,51.03966670091959,-0.0042319095723282185,0.08115784293598005,False,0.4612413949820914,,0.427,Europe,True,True,,52.908616989693556,65.25628494883259,20.89737361951742,62.4585662454809,39.932030586236195,28.642797668609493,53.553553553553556,50.0,,50.0,46.22754089909102,standard,583,252394462,False,4,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-1.1,0.0014924417482689023,67.7
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,United States,USD,9517422814.379807,-20.026217499999994,-7.773498,1.09,4.3057965000000005,0.84848195,1.151,-6.785,0.654514995,0.039684995,-0.02858999999999999,-0.04178999000000001,-0.22975001000000003,-0.128,0.031,0.062,297.13849999999996,0.39574999999999994,1.678,-31062528.0,728000000.0,4121999872.0,12911422464.0,2.97,0.32459998,2.36,1.79,0.59,1781049600.0,0.322,117.77978877374713,68.83999633789062,79.4800033569336,93.76923,2.86667,13.0,5.36,0.0739,0.01217,1.0097699,False,False,,0.407,1790215.0,2101470.0,0.7695649134720045,4.2,-2.94,-2.91,,-0.3251813050063007,0.3790594444387336,63.66921337027049,0.009054621805233642,-0.08551833052943059,True,0.6445509617903666,,0.838,US,True,True,,53.60011468861321,31.182795698924732,45.22984618162778,48.59438068963124,81.39337298215803,66.98584512905911,45.04504504504504,50.0,29.84790874524715,40.699999999999996,38.21804472819076,standard,838,167024843,False,2,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-7.2,0.008363638073205948,73.0
KOG.OL,Kongsberg Gruppen ASA,Industrials,Aerospace & Defense,Norway,NOK,274438084440.0,30.216139000000002,10.025101,2.3569,7.805252500000001,8.199525,7.817,23.874999999999996,0.05384498500000001,-0.012705003000000003,0.15416999999999997,0.05939000000000001,0.15091,0.20800000000000002,-0.335,-0.26,-39.2195,-0.3357500000000001,0.657,-2577092736.0,18466000896.0,4384000000.0,261626724352.0,0.71,0.3676,2.2,1.1,5.7,1776124800.0,0.213,421.0506055892801,225.31630734764482,312.0,371.1111,2.44444,9.0,,,0.5394,0.28597,False,False,,0.5,1430264.0,1613349.0,0.6356657639151418,-0.16,-19.81,35.36,,-0.2589964344942781,0.47667647452479983,62.437172540019795,-0.07541696842449885,0.0023881851822296074,True,0.53061186822938,,0.56,Nordic,True,True,34.21494119818142,65.59966729576249,38.879456706281836,41.365103115328516,46.825213625787875,24.723874256584537,66.98584512905911,39.93993993993994,50.0,,50.0,38.21357127902472,standard,839,53274698,False,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-10.0,-0.00505828345194459,58.9
SRT.DE,Sartorius Aktiengesellschaft,Healthcare,Medical Instruments & Supplies,Germany,EUR,6477956070.311874,58.85520299999999,15.162838,0.7513,2.6613251,3.675846,5.052,8.509999999999998,-0.0529,-0.010140000000000003,-0.03657000900000001,0.005977510000000033,0.08026001999999999,-0.064,,0.159,57.97950000000001,-0.993,0.445,-247776448.0,573800000.0,4300899840.0,17955893248.0,0.39,0.31059998,0.73,0.38,0.73,1774569600.0,1.453,207.10153636329073,144.77192516588585,189.1999969482422,251.71875,1.625,8.0,,,0.87067,0.019170001,False,False,,0.5,3523.0,3089.0,1.8465945713671847,6.17,5.68,-2.95,13.78,-0.0864384674754235,0.39608934420454184,61.18141558307357,0.065563631941431,0.05070811464629643,True,0.6716480700028343,,0.448,Europe,True,True,39.29303605281259,41.18794873698733,56.54419323686547,32.66552964957413,22.465332564465328,86.91588785046729,66.98584512905911,37.53753753753754,50.0,,50.0,38.18685267293922,standard,840,673705,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-6.7,0.01825609616935253,80.2
HEI.DE,Heidelberg Materials AG,Basic Materials,Building Materials,Germany,EUR,31613437901.25,-4.689183499999997,-2.1181859999999997,1.8905,0.13102630000000004,1.4668312,1.786,-2.4080000000000013,0.0027249919999999747,0.0194599975,0.020889991999999996,0.051334993,0.26621999999999996,-0.09699999999999999,-0.365,0.039,-7.238999999999997,-0.473,0.772,948698560.0,2639399936.0,8386699776.0,38497038336.0,2.01,0.29540002,3.6,3.1,3.6,1778716800.0,0.91,237.06012981725166,156.56947442581472,179.25,225.36842,1.84211,19.0,,,0.284,0.45555001,False,False,,0.5,467901.0,394990.0,0.6584210743758683,-2.75,1.55,-16.28,1.6,-0.24386272740935888,0.35647523471025405,58.96329155015217,-0.008424874804326854,-0.0859664704265718,True,0.4939991621261087,,0.5,Europe,True,True,,66.7517929238986,35.87775112537188,25.67182467881441,34.252897030078636,60.15293118096856,66.98584512905911,76.67667667667668,50.0,,50.0,46.177516463298005,standard,585,81616088,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-2.6,0.007772170007228851,72.3
SPOT,Spotify Technology S.A.,Communication Services,Internet Content & Information,Sweden,USD,102182891823.96051,10.933208999999998,12.373009999999999,1.6681,6.9164335,5.8293624,5.498,28.456,0.20917248500000002,0.060404996,0.032790005000000025,-0.02612999000000002,-0.13015998,0.021000000000000005,2.1235000000000004,2.204,-71.4325,0.9125000000000002,1.508,-108687488.0,6293000192.0,476000000.0,96365887488.0,,0.0,,,,,1.553,785.0,405.0,496.95001220703125,604.64185,1.58537,39.0,2.76,0.040700004,0.22989,0.67375,False,False,,0.468,2136230.0,2911000.0,0.763682374930151,16.86,-12.07,-10.81,,-0.3669426596088774,0.4537104286129242,65.33605508728508,0.038330168522668906,-0.12132004629399817,True,0.659337349206577,,0.663,US,True,True,37.469424731994565,62.863177867095814,18.67572156196944,74.15503797913304,37.34316767166866,38.82752761257434,11.823480432972524,45.94594594594595,50.0,49.42965779467681,46.800000000000004,46.139399839470464,standard,587,1446621486,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-3.6,-0.015240833163261414,39.8
ELISA.HE,Elisa Oyj,Communication Services,Telecom Services,Finland,EUR,6371596328.043449,0.5593144999999993,1.3139749999999992,5.07,1.8774425000000003,2.8321981,3.47,-1.2860000000000014,0.07998250499999998,0.030294991000000007,0.06963999500000001,0.07150999999999999,0.019089999999999996,-0.074,-0.0835,0.016,57.1405,0.19700000000000017,1.392,-505780160.0,134200000.0,1561900032.0,7805631488.0,6.05,0.8271,2.4,4.39,0.6,1784246400.0,0.421,52.80203628540039,33.988129007437756,39.68000030517578,42.38333,2.68421,18.0,,,0.11344,0.52497,False,False,,0.5,316905.0,141747.0,0.3113813104791225,-3.74,-6.65,5.82,,-0.24851382452939252,0.3373842712552622,32.88890772686814,-0.03783564127835293,-0.022168595283787673,False,0.014117501201334192,,0.136,Nordic,True,True,,71.02179414435975,35.880022637238255,24.61462933267206,56.043081082868454,87.25573491928633,66.98584512905911,16.916916916916914,50.0,,50.0,38.134795806131834,standard,842,6483598,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-7.5,-0.013386023230850697,42.9
SPX.L,Spirax Group plc,Industrials,Specialty Industrial Machinery,United Kingdom,GBp,6333123349525.686,7.080475,3.787830000000003,1.5402,0.5261205000000002,2.9554756,3.338,2.828999999999999,-0.018965005000000007,0.017545002,0.007409999999999986,0.0061899899999999924,0.37569005,-0.012000000000000004,-0.064,0.008,-7.623000000000001,0.6552500000000002,1.341,-497956256.0,369000000.0,1023900032.0,5684569088.0,2.49,0.7523,1.7,1.7,1.211,1776902400.0,1.131,97881.24243157587,74288.85387961754,85819.46937561035,8117.353,2.23529,17.0,,,0.0055,1.16613,False,False,,0.5,238368.0,228763.0,1.6855427287804583,-9.83,-7.87,3.55,14.91,-0.12322864684106694,0.29541767544087705,44.7221014570648,-0.03465555465694192,-0.02890387247433568,False,0.2727666346072445,,0.5,UK,True,True,30.673354919164975,61.401460926137624,48.140507936013464,38.09183509029902,52.53402808113538,8.581138487680544,66.98584512905911,13.013013013013014,50.0,,50.0,38.09362788445328,standard,844,19632319273,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-9.7,-0.02086065150797367,28.9
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,United States,USD,8140009627.28545,47.16811999999999,9.630143,0.7159,0.5766180999999996,6.7227745,6.786,8.902000000000003,-0.07048499299999997,0.0133,-0.032130004999999996,0.05864751000000003,0.21064999999999995,-0.097,1.174,1.26,-45.06250000000001,2.4644999999999997,2.797,-516588128.0,214114000.0,290321984.0,8216217600.0,0.62,0.4571,0.32,0.44,0.08,1779062400.0,1.358,71.92990838980309,43.1201874966908,51.9900016784668,61.41667,1.73333,12.0,4.89,0.106000006,0.0030500002,1.17901,False,False,,0.567,2605790.0,2489940.0,0.9758326009126707,9.86,-3.35,-18.28,,-0.2772130141370096,0.4580584119250393,78.38189111787469,-0.002329360043358153,-0.0932376389002223,True,0.8424977968686932,,0.537,US,True,True,25.083966648212456,53.35518855985017,26.598754951895867,59.90856924035222,43.0850597776052,84.02718776550552,66.98584512905911,17.71771771771772,50.0,20.722433460076044,56.699999999999996,46.08643987151847,standard,590,129451985,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.6,-0.07043654471635818,1.7
